# time(ps) Nwater Force (pN) Pressure Dif (atm) 
73 171 5941.6515 12802.723384744913
74 167 5802.665499999999 12503.244475160236
75 164 5698.4259999999995 12278.63529297173
76 172 5976.397999999999 12877.593112141081
77 172 5976.397999999999 12877.593112141081
78 169 5872.1585 12652.983929952574
79 165 5733.1725 12353.505020367898
80 163 5663.679499999999 12203.765565575559
81 163 5663.679499999999 12203.765565575559
82 166 5767.919 12428.374747764068
83 170 5906.905 12727.853657348745
84 172 5976.397999999999 12877.593112141081
85 171 5941.6515 12802.723384744913
86 172 5976.397999999999 12877.593112141081
87 163 5663.679499999999 12203.765565575559
88 171 5941.6515 12802.723384744913
89 173 6011.144499999999 12952.462839537251
90 165 5733.1725 12353.505020367898
91 174 6045.891 13027.33256693342
92 174 6045.891 13027.33256693342
93 169 5872.1585 12652.983929952574
94 172 5976.397999999999 12877.593112141081
95 168 5837.411999999999 12578.114202556406
96 171 5941.6515 12802.723384744913
97 178 6184.8769999999995 13326.811476518098
98 171 5941.6515 12802.723384744913
99 171 5941.6515 12802.723384744913
100 172 5976.397999999999 12877.593112141081
101 171 5941.6515 12802.723384744913
102 168 5837.411999999999 12578.114202556406
103 165 5733.1725 12353.505020367898
104 170 5906.905 12727.853657348745
105 171 5941.6515 12802.723384744913
106 167 5802.665499999999 12503.244475160236
107 163 5663.679499999999 12203.765565575559
108 173 6011.144499999999 12952.462839537251
109 169 5872.1585 12652.983929952574
110 166 5767.919 12428.374747764068
111 164 5698.4259999999995 12278.63529297173
112 161 5594.1865 12054.026110783223
113 163 5663.679499999999 12203.765565575559
114 167 5802.665499999999 12503.244475160236
115 168 5837.411999999999 12578.114202556406
116 174 6045.891 13027.33256693342
117 171 5941.6515 12802.723384744913
118 175 6080.6375 13102.20229432959
119 171 5941.6515 12802.723384744913
120 173 6011.144499999999 12952.462839537251
121 170 5906.905 12727.853657348745
122 170 5906.905 12727.853657348745
123 170 5906.905 12727.853657348745
124 160 5559.44 11979.156383387053
125 167 5802.665499999999 12503.244475160236
126 166 5767.919 12428.374747764068
127 170 5906.905 12727.853657348745
128 177 6150.130499999999 13251.941749121926
129 170 5906.905 12727.853657348745
130 174 6045.891 13027.33256693342
131 174 6045.891 13027.33256693342
132 175 6080.6375 13102.20229432959
133 174 6045.891 13027.33256693342
134 175 6080.6375 13102.20229432959
135 174 6045.891 13027.33256693342
136 174 6045.891 13027.33256693342
137 176 6115.384 13177.07202172576
138 172 5976.397999999999 12877.593112141081
139 164 5698.4259999999995 12278.63529297173
140 167 5802.665499999999 12503.244475160236
141 168 5837.411999999999 12578.114202556406
142 167 5802.665499999999 12503.244475160236
143 167 5802.665499999999 12503.244475160236
144 176 6115.384 13177.07202172576
145 180 6254.37 13476.550931310436
146 173 6011.144499999999 12952.462839537251
147 170 5906.905 12727.853657348745
148 169 5872.1585 12652.983929952574
149 168 5837.411999999999 12578.114202556406
150 169 5872.1585 12652.983929952574
151 164 5698.4259999999995 12278.63529297173
152 173 6011.144499999999 12952.462839537251
153 168 5837.411999999999 12578.114202556406
154 166 5767.919 12428.374747764068
155 168 5837.411999999999 12578.114202556406
156 171 5941.6515 12802.723384744913
157 168 5837.411999999999 12578.114202556406
158 171 5941.6515 12802.723384744913
159 174 6045.891 13027.33256693342
160 170 5906.905 12727.853657348745
161 166 5767.919 12428.374747764068
162 168 5837.411999999999 12578.114202556406
163 168 5837.411999999999 12578.114202556406
164 163 5663.679499999999 12203.765565575559
165 170 5906.905 12727.853657348745
166 174 6045.891 13027.33256693342
167 171 5941.6515 12802.723384744913
168 165 5733.1725 12353.505020367898
169 166 5767.919 12428.374747764068
170 167 5802.665499999999 12503.244475160236
171 165 5733.1725 12353.505020367898
172 170 5906.905 12727.853657348745
173 169 5872.1585 12652.983929952574
174 168 5837.411999999999 12578.114202556406
175 172 5976.397999999999 12877.593112141081
176 170 5906.905 12727.853657348745
177 168 5837.411999999999 12578.114202556406
178 169 5872.1585 12652.983929952574
179 174 6045.891 13027.33256693342
180 174 6045.891 13027.33256693342
181 178 6184.8769999999995 13326.811476518098
182 169 5872.1585 12652.983929952574
183 176 6115.384 13177.07202172576
184 166 5767.919 12428.374747764068
185 172 5976.397999999999 12877.593112141081
186 172 5976.397999999999 12877.593112141081
187 167 5802.665499999999 12503.244475160236
188 168 5837.411999999999 12578.114202556406
189 161 5594.1865 12054.026110783223
190 165 5733.1725 12353.505020367898
191 168 5837.411999999999 12578.114202556406
192 168 5837.411999999999 12578.114202556406
193 171 5941.6515 12802.723384744913
194 162 5628.933 12128.895838179393
195 173 6011.144499999999 12952.462839537251
196 166 5767.919 12428.374747764068
197 167 5802.665499999999 12503.244475160236
198 168 5837.411999999999 12578.114202556406
199 176 6115.384 13177.07202172576
200 167 5802.665499999999 12503.244475160236
201 168 5837.411999999999 12578.114202556406
202 165 5733.1725 12353.505020367898
203 167 5802.665499999999 12503.244475160236
204 164 5698.4259999999995 12278.63529297173
